Zip Code Name,Territory: ID,Territory: Territory Name,Territory Role,
97035,a003600000IBbnF,RM - AK/WA/OR,RM,
97036,a003600000IBbnF,RM - AK/WA/OR,RM,
97037,a003600000IBbnF,RM - AK/WA/OR,RM,
97038,a003600000IBbnF,RM - AK/WA/OR,RM,
97039,a003600000IBbnF,RM - AK/WA/OR,RM,
97040,a003600000IBbnF,RM - AK/WA/OR,RM,
97041,a003600000IBbnF,RM - AK/WA/OR,RM,
97042,a003600000IBbnF,RM - AK/WA/OR,RM,
97044,a003600000IBbnF,RM - AK/WA/OR,RM,
97045,a003600000IBbnF,RM - AK/WA/OR,RM,
97048,a003600000IBbnF,RM - AK/WA/OR,RM,
97049,a003600000IBbnF,RM - AK/WA/OR,RM,
97050,a003600000IBbnF,RM - AK/WA/OR,RM,
97051,a003600000IBbnF,RM - AK/WA/OR,RM,
97053,a003600000IBbnF,RM - AK/WA/OR,RM,
97054,a003600000IBbnF,RM - AK/WA/OR,RM,
97055,a003600000IBbnF,RM - AK/WA/OR,RM,
97056,a003600000IBbnF,RM - AK/WA/OR,RM,
97057,a003600000IBbnF,RM - AK/WA/OR,RM,
97058,a003600000IBbnF,RM - AK/WA/OR,RM,
97060,a003600000IBbnF,RM - AK/WA/OR,RM,
97062,a003600000IBbnF,RM - AK/WA/OR,RM,
97063,a003600000IBbnF,RM - AK/WA/OR,RM,
97064,a003600000IBbnF,RM - AK/WA/OR,RM,
97065,a003600000IBbnF,RM - AK/WA/OR,RM,
97067,a003600000IBbnF,RM - AK/WA/OR,RM,
97068,a003600000IBbnF,RM - AK/WA/OR,RM,
97070,a003600000IBbnF,RM - AK/WA/OR,RM,
97071,a003600000IBbnF,RM - AK/WA/OR,RM,
97075,a003600000IBbnF,RM - AK/WA/OR,RM,
97076,a003600000IBbnF,RM - AK/WA/OR,RM,
97077,a003600000IBbnF,RM - AK/WA/OR,RM,
97078,a003600000IBbnF,RM - AK/WA/OR,RM,
97080,a003600000IBbnF,RM - AK/WA/OR,RM,
97086,a003600000IBbnF,RM - AK/WA/OR,RM,
97089,a003600000IBbnF,RM - AK/WA/OR,RM,
97101,a003600000IBbnF,RM - AK/WA/OR,RM,
97102,a003600000IBbnF,RM - AK/WA/OR,RM,
97103,a003600000IBbnF,RM - AK/WA/OR,RM,
97106,a003600000IBbnF,RM - AK/WA/OR,RM,
97107,a003600000IBbnF,RM - AK/WA/OR,RM,
97108,a003600000IBbnF,RM - AK/WA/OR,RM,
97109,a003600000IBbnF,RM - AK/WA/OR,RM,
97110,a003600000IBbnF,RM - AK/WA/OR,RM,
97111,a003600000IBbnF,RM - AK/WA/OR,RM,
97112,a003600000IBbnF,RM - AK/WA/OR,RM,
97113,a003600000IBbnF,RM - AK/WA/OR,RM,
97114,a003600000IBbnF,RM - AK/WA/OR,RM,
97115,a003600000IBbnF,RM - AK/WA/OR,RM,
97116,a003600000IBbnF,RM - AK/WA/OR,RM,
97117,a003600000IBbnF,RM - AK/WA/OR,RM,
97118,a003600000IBbnF,RM - AK/WA/OR,RM,
97119,a003600000IBbnF,RM - AK/WA/OR,RM,
97121,a003600000IBbnF,RM - AK/WA/OR,RM,
97122,a003600000IBbnF,RM - AK/WA/OR,RM,
97123,a003600000IBbnF,RM - AK/WA/OR,RM,
97124,a003600000IBbnF,RM - AK/WA/OR,RM,
97125,a003600000IBbnF,RM - AK/WA/OR,RM,
97127,a003600000IBbnF,RM - AK/WA/OR,RM,
97128,a003600000IBbnF,RM - AK/WA/OR,RM,
97130,a003600000IBbnF,RM - AK/WA/OR,RM,
97131,a003600000IBbnF,RM - AK/WA/OR,RM,
97132,a003600000IBbnF,RM - AK/WA/OR,RM,
97133,a003600000IBbnF,RM - AK/WA/OR,RM,
97134,a003600000IBbnF,RM - AK/WA/OR,RM,
97135,a003600000IBbnF,RM - AK/WA/OR,RM,
97136,a003600000IBbnF,RM - AK/WA/OR,RM,
97137,a003600000IBbnF,RM - AK/WA/OR,RM,
97138,a003600000IBbnF,RM - AK/WA/OR,RM,
97140,a003600000IBbnF,RM - AK/WA/OR,RM,
97141,a003600000IBbnF,RM - AK/WA/OR,RM,
97143,a003600000IBbnF,RM - AK/WA/OR,RM,
97144,a003600000IBbnF,RM - AK/WA/OR,RM,
97145,a003600000IBbnF,RM - AK/WA/OR,RM,
97146,a003600000IBbnF,RM - AK/WA/OR,RM,
97147,a003600000IBbnF,RM - AK/WA/OR,RM,
97148,a003600000IBbnF,RM - AK/WA/OR,RM,
97149,a003600000IBbnF,RM - AK/WA/OR,RM,
97201,a003600000IBbnF,RM - AK/WA/OR,RM,
97202,a003600000IBbnF,RM - AK/WA/OR,RM,
97203,a003600000IBbnF,RM - AK/WA/OR,RM,
97204,a003600000IBbnF,RM - AK/WA/OR,RM,
97205,a003600000IBbnF,RM - AK/WA/OR,RM,
97206,a003600000IBbnF,RM - AK/WA/OR,RM,
97207,a003600000IBbnF,RM - AK/WA/OR,RM,
97208,a003600000IBbnF,RM - AK/WA/OR,RM,
97209,a003600000IBbnF,RM - AK/WA/OR,RM,
97210,a003600000IBbnF,RM - AK/WA/OR,RM,
97211,a003600000IBbnF,RM - AK/WA/OR,RM,
97212,a003600000IBbnF,RM - AK/WA/OR,RM,
97213,a003600000IBbnF,RM - AK/WA/OR,RM,
97214,a003600000IBbnF,RM - AK/WA/OR,RM,
97215,a003600000IBbnF,RM - AK/WA/OR,RM,
97216,a003600000IBbnF,RM - AK/WA/OR,RM,
97217,a003600000IBbnF,RM - AK/WA/OR,RM,
97218,a003600000IBbnF,RM - AK/WA/OR,RM,
97219,a003600000IBbnF,RM - AK/WA/OR,RM,
97220,a003600000IBbnF,RM - AK/WA/OR,RM,
97221,a003600000IBbnF,RM - AK/WA/OR,RM,
97222,a003600000IBbnF,RM - AK/WA/OR,RM,
97223,a003600000IBbnF,RM - AK/WA/OR,RM,
97224,a003600000IBbnF,RM - AK/WA/OR,RM,
97225,a003600000IBbnF,RM - AK/WA/OR,RM,
97227,a003600000IBbnF,RM - AK/WA/OR,RM,
97228,a003600000IBbnF,RM - AK/WA/OR,RM,
97229,a003600000IBbnF,RM - AK/WA/OR,RM,
97230,a003600000IBbnF,RM - AK/WA/OR,RM,
97231,a003600000IBbnF,RM - AK/WA/OR,RM,
97232,a003600000IBbnF,RM - AK/WA/OR,RM,
97233,a003600000IBbnF,RM - AK/WA/OR,RM,
97236,a003600000IBbnF,RM - AK/WA/OR,RM,
97238,a003600000IBbnF,RM - AK/WA/OR,RM,
97239,a003600000IBbnF,RM - AK/WA/OR,RM,
97240,a003600000IBbnF,RM - AK/WA/OR,RM,
97242,a003600000IBbnF,RM - AK/WA/OR,RM,
98381,a003600000IBbnF,RM - AK/WA/OR,RM,
98382,a003600000IBbnF,RM - AK/WA/OR,RM,
98383,a003600000IBbnF,RM - AK/WA/OR,RM,
98384,a003600000IBbnF,RM - AK/WA/OR,RM,
98385,a003600000IBbnF,RM - AK/WA/OR,RM,
98386,a003600000IBbnF,RM - AK/WA/OR,RM,
98387,a003600000IBbnF,RM - AK/WA/OR,RM,
98388,a003600000IBbnF,RM - AK/WA/OR,RM,
98390,a003600000IBbnF,RM - AK/WA/OR,RM,
98391,a003600000IBbnF,RM - AK/WA/OR,RM,
98392,a003600000IBbnF,RM - AK/WA/OR,RM,
98393,a003600000IBbnF,RM - AK/WA/OR,RM,
98394,a003600000IBbnF,RM - AK/WA/OR,RM,
98395,a003600000IBbnF,RM - AK/WA/OR,RM,
98396,a003600000IBbnF,RM - AK/WA/OR,RM,
98397,a003600000IBbnF,RM - AK/WA/OR,RM,
98398,a003600000IBbnF,RM - AK/WA/OR,RM,
98401,a003600000IBbnF,RM - AK/WA/OR,RM,
98402,a003600000IBbnF,RM - AK/WA/OR,RM,
98404,a003600000IBbnF,RM - AK/WA/OR,RM,
98405,a003600000IBbnF,RM - AK/WA/OR,RM,
98406,a003600000IBbnF,RM - AK/WA/OR,RM,
98407,a003600000IBbnF,RM - AK/WA/OR,RM,
98408,a003600000IBbnF,RM - AK/WA/OR,RM,
98409,a003600000IBbnF,RM - AK/WA/OR,RM,
98411,a003600000IBbnF,RM - AK/WA/OR,RM,
98412,a003600000IBbnF,RM - AK/WA/OR,RM,
98413,a003600000IBbnF,RM - AK/WA/OR,RM,
98415,a003600000IBbnF,RM - AK/WA/OR,RM,
98416,a003600000IBbnF,RM - AK/WA/OR,RM,
98417,a003600000IBbnF,RM - AK/WA/OR,RM,
98418,a003600000IBbnF,RM - AK/WA/OR,RM,
98419,a003600000IBbnF,RM - AK/WA/OR,RM,
98421,a003600000IBbnF,RM - AK/WA/OR,RM,
98422,a003600000IBbnF,RM - AK/WA/OR,RM,
98424,a003600000IBbnF,RM - AK/WA/OR,RM,
98430,a003600000IBbnF,RM - AK/WA/OR,RM,
98403,a003600000IBbnF,RM - AK/WA/OR,RM,
98431,a003600000IBbnF,RM - AK/WA/OR,RM,
98433,a003600000IBbnF,RM - AK/WA/OR,RM,
98438,a003600000IBbnF,RM - AK/WA/OR,RM,
98439,a003600000IBbnF,RM - AK/WA/OR,RM,
98443,a003600000IBbnF,RM - AK/WA/OR,RM,
98444,a003600000IBbnF,RM - AK/WA/OR,RM,
98445,a003600000IBbnF,RM - AK/WA/OR,RM,
98446,a003600000IBbnF,RM - AK/WA/OR,RM,
98447,a003600000IBbnF,RM - AK/WA/OR,RM,
98448,a003600000IBbnF,RM - AK/WA/OR,RM,
98464,a003600000IBbnF,RM - AK/WA/OR,RM,
98465,a003600000IBbnF,RM - AK/WA/OR,RM,
98466,a003600000IBbnF,RM - AK/WA/OR,RM,
98467,a003600000IBbnF,RM - AK/WA/OR,RM,
98471,a003600000IBbnF,RM - AK/WA/OR,RM,
98481,a003600000IBbnF,RM - AK/WA/OR,RM,
98490,a003600000IBbnF,RM - AK/WA/OR,RM,
98493,a003600000IBbnF,RM - AK/WA/OR,RM,
98496,a003600000IBbnF,RM - AK/WA/OR,RM,
98497,a003600000IBbnF,RM - AK/WA/OR,RM,
98498,a003600000IBbnF,RM - AK/WA/OR,RM,
98499,a003600000IBbnF,RM - AK/WA/OR,RM,
98501,a003600000IBbnF,RM - AK/WA/OR,RM,
98502,a003600000IBbnF,RM - AK/WA/OR,RM,
98503,a003600000IBbnF,RM - AK/WA/OR,RM,
98504,a003600000IBbnF,RM - AK/WA/OR,RM,
98505,a003600000IBbnF,RM - AK/WA/OR,RM,
98506,a003600000IBbnF,RM - AK/WA/OR,RM,
98507,a003600000IBbnF,RM - AK/WA/OR,RM,
98508,a003600000IBbnF,RM - AK/WA/OR,RM,
98509,a003600000IBbnF,RM - AK/WA/OR,RM,
98511,a003600000IBbnF,RM - AK/WA/OR,RM,
98512,a003600000IBbnF,RM - AK/WA/OR,RM,
98513,a003600000IBbnF,RM - AK/WA/OR,RM,
98516,a003600000IBbnF,RM - AK/WA/OR,RM,
98520,a003600000IBbnF,RM - AK/WA/OR,RM,
98522,a003600000IBbnF,RM - AK/WA/OR,RM,
98524,a003600000IBbnF,RM - AK/WA/OR,RM,
98526,a003600000IBbnF,RM - AK/WA/OR,RM,
98527,a003600000IBbnF,RM - AK/WA/OR,RM,
98528,a003600000IBbnF,RM - AK/WA/OR,RM,
98530,a003600000IBbnF,RM - AK/WA/OR,RM,
98531,a003600000IBbnF,RM - AK/WA/OR,RM,
98532,a003600000IBbnF,RM - AK/WA/OR,RM,
98533,a003600000IBbnF,RM - AK/WA/OR,RM,
98535,a003600000IBbnF,RM - AK/WA/OR,RM,
98536,a003600000IBbnF,RM - AK/WA/OR,RM,
98537,a003600000IBbnF,RM - AK/WA/OR,RM,
98538,a003600000IBbnF,RM - AK/WA/OR,RM,
98539,a003600000IBbnF,RM - AK/WA/OR,RM,
98540,a003600000IBbnF,RM - AK/WA/OR,RM,
98541,a003600000IBbnF,RM - AK/WA/OR,RM,
98542,a003600000IBbnF,RM - AK/WA/OR,RM,
98544,a003600000IBbnF,RM - AK/WA/OR,RM,
98546,a003600000IBbnF,RM - AK/WA/OR,RM,
98547,a003600000IBbnF,RM - AK/WA/OR,RM,
98548,a003600000IBbnF,RM - AK/WA/OR,RM,
98550,a003600000IBbnF,RM - AK/WA/OR,RM,
98552,a003600000IBbnF,RM - AK/WA/OR,RM,
98554,a003600000IBbnF,RM - AK/WA/OR,RM,
98555,a003600000IBbnF,RM - AK/WA/OR,RM,
98556,a003600000IBbnF,RM - AK/WA/OR,RM,
98557,a003600000IBbnF,RM - AK/WA/OR,RM,
98558,a003600000IBbnF,RM - AK/WA/OR,RM,
98559,a003600000IBbnF,RM - AK/WA/OR,RM,
98560,a003600000IBbnF,RM - AK/WA/OR,RM,
98561,a003600000IBbnF,RM - AK/WA/OR,RM,
98562,a003600000IBbnF,RM - AK/WA/OR,RM,
98563,a003600000IBbnF,RM - AK/WA/OR,RM,
98564,a003600000IBbnF,RM - AK/WA/OR,RM,
98565,a003600000IBbnF,RM - AK/WA/OR,RM,
98566,a003600000IBbnF,RM - AK/WA/OR,RM,
98568,a003600000IBbnF,RM - AK/WA/OR,RM,
98569,a003600000IBbnF,RM - AK/WA/OR,RM,
98570,a003600000IBbnF,RM - AK/WA/OR,RM,
98571,a003600000IBbnF,RM - AK/WA/OR,RM,
98572,a003600000IBbnF,RM - AK/WA/OR,RM,
98575,a003600000IBbnF,RM - AK/WA/OR,RM,
98576,a003600000IBbnF,RM - AK/WA/OR,RM,
98577,a003600000IBbnF,RM - AK/WA/OR,RM,
98579,a003600000IBbnF,RM - AK/WA/OR,RM,
98580,a003600000IBbnF,RM - AK/WA/OR,RM,
98581,a003600000IBbnF,RM - AK/WA/OR,RM,
98582,a003600000IBbnF,RM - AK/WA/OR,RM,
98583,a003600000IBbnF,RM - AK/WA/OR,RM,
98584,a003600000IBbnF,RM - AK/WA/OR,RM,
98585,a003600000IBbnF,RM - AK/WA/OR,RM,
98586,a003600000IBbnF,RM - AK/WA/OR,RM,
98587,a003600000IBbnF,RM - AK/WA/OR,RM,
98588,a003600000IBbnF,RM - AK/WA/OR,RM,
98589,a003600000IBbnF,RM - AK/WA/OR,RM,
98590,a003600000IBbnF,RM - AK/WA/OR,RM,
98591,a003600000IBbnF,RM - AK/WA/OR,RM,
98592,a003600000IBbnF,RM - AK/WA/OR,RM,
98593,a003600000IBbnF,RM - AK/WA/OR,RM,
98595,a003600000IBbnF,RM - AK/WA/OR,RM,
98596,a003600000IBbnF,RM - AK/WA/OR,RM,
98597,a003600000IBbnF,RM - AK/WA/OR,RM,
98599,a003600000IBbnF,RM - AK/WA/OR,RM,
98601,a003600000IBbnF,RM - AK/WA/OR,RM,
98602,a003600000IBbnF,RM - AK/WA/OR,RM,
98603,a003600000IBbnF,RM - AK/WA/OR,RM,
98604,a003600000IBbnF,RM - AK/WA/OR,RM,
98605,a003600000IBbnF,RM - AK/WA/OR,RM,
98606,a003600000IBbnF,RM - AK/WA/OR,RM,
98607,a003600000IBbnF,RM - AK/WA/OR,RM,
98609,a003600000IBbnF,RM - AK/WA/OR,RM,
98610,a003600000IBbnF,RM - AK/WA/OR,RM,
98611,a003600000IBbnF,RM - AK/WA/OR,RM,
98612,a003600000IBbnF,RM - AK/WA/OR,RM,
98613,a003600000IBbnF,RM - AK/WA/OR,RM,
98614,a003600000IBbnF,RM - AK/WA/OR,RM,
98616,a003600000IBbnF,RM - AK/WA/OR,RM,
98617,a003600000IBbnF,RM - AK/WA/OR,RM,
98619,a003600000IBbnF,RM - AK/WA/OR,RM,
98620,a003600000IBbnF,RM - AK/WA/OR,RM,
98621,a003600000IBbnF,RM - AK/WA/OR,RM,
98622,a003600000IBbnF,RM - AK/WA/OR,RM,
98623,a003600000IBbnF,RM - AK/WA/OR,RM,
98624,a003600000IBbnF,RM - AK/WA/OR,RM,
98625,a003600000IBbnF,RM - AK/WA/OR,RM,
98626,a003600000IBbnF,RM - AK/WA/OR,RM,
98628,a003600000IBbnF,RM - AK/WA/OR,RM,
98629,a003600000IBbnF,RM - AK/WA/OR,RM,
98631,a003600000IBbnF,RM - AK/WA/OR,RM,
98632,a003600000IBbnF,RM - AK/WA/OR,RM,
98635,a003600000IBbnF,RM - AK/WA/OR,RM,
98637,a003600000IBbnF,RM - AK/WA/OR,RM,
98638,a003600000IBbnF,RM - AK/WA/OR,RM,
98639,a003600000IBbnF,RM - AK/WA/OR,RM,
98640,a003600000IBbnF,RM - AK/WA/OR,RM,
98641,a003600000IBbnF,RM - AK/WA/OR,RM,
98642,a003600000IBbnF,RM - AK/WA/OR,RM,
98643,a003600000IBbnF,RM - AK/WA/OR,RM,
98644,a003600000IBbnF,RM - AK/WA/OR,RM,
98645,a003600000IBbnF,RM - AK/WA/OR,RM,
98647,a003600000IBbnF,RM - AK/WA/OR,RM,
98648,a003600000IBbnF,RM - AK/WA/OR,RM,
98649,a003600000IBbnF,RM - AK/WA/OR,RM,
98650,a003600000IBbnF,RM - AK/WA/OR,RM,
98651,a003600000IBbnF,RM - AK/WA/OR,RM,
98660,a003600000IBbnF,RM - AK/WA/OR,RM,
98661,a003600000IBbnF,RM - AK/WA/OR,RM,
98662,a003600000IBbnF,RM - AK/WA/OR,RM,
98663,a003600000IBbnF,RM - AK/WA/OR,RM,
98664,a003600000IBbnF,RM - AK/WA/OR,RM,
98665,a003600000IBbnF,RM - AK/WA/OR,RM,
98666,a003600000IBbnF,RM - AK/WA/OR,RM,
98668,a003600000IBbnF,RM - AK/WA/OR,RM,
98670,a003600000IBbnF,RM - AK/WA/OR,RM,
98671,a003600000IBbnF,RM - AK/WA/OR,RM,
98672,a003600000IBbnF,RM - AK/WA/OR,RM,
98673,a003600000IBbnF,RM - AK/WA/OR,RM,
98674,a003600000IBbnF,RM - AK/WA/OR,RM,
98675,a003600000IBbnF,RM - AK/WA/OR,RM,
98682,a003600000IBbnF,RM - AK/WA/OR,RM,
98683,a003600000IBbnF,RM - AK/WA/OR,RM,
98684,a003600000IBbnF,RM - AK/WA/OR,RM,
98685,a003600000IBbnF,RM - AK/WA/OR,RM,
98686,a003600000IBbnF,RM - AK/WA/OR,RM,
98687,a003600000IBbnF,RM - AK/WA/OR,RM,
98801,a003600000IBbnF,RM - AK/WA/OR,RM,
97367,a003600000IBbnF,RM - AK/WA/OR,RM,
97368,a003600000IBbnF,RM - AK/WA/OR,RM,
97369,a003600000IBbnF,RM - AK/WA/OR,RM,
97370,a003600000IBbnF,RM - AK/WA/OR,RM,
97371,a003600000IBbnF,RM - AK/WA/OR,RM,
97373,a003600000IBbnF,RM - AK/WA/OR,RM,
97374,a003600000IBbnF,RM - AK/WA/OR,RM,
97375,a003600000IBbnF,RM - AK/WA/OR,RM,
97376,a003600000IBbnF,RM - AK/WA/OR,RM,
97377,a003600000IBbnF,RM - AK/WA/OR,RM,
97378,a003600000IBbnF,RM - AK/WA/OR,RM,
97403,a003600000IBbnF,RM - AK/WA/OR,RM,
97404,a003600000IBbnF,RM - AK/WA/OR,RM,
97405,a003600000IBbnF,RM - AK/WA/OR,RM,
97406,a003600000IBbnF,RM - AK/WA/OR,RM,
97407,a003600000IBbnF,RM - AK/WA/OR,RM,
97408,a003600000IBbnF,RM - AK/WA/OR,RM,
97409,a003600000IBbnF,RM - AK/WA/OR,RM,
97410,a003600000IBbnF,RM - AK/WA/OR,RM,
97411,a003600000IBbnF,RM - AK/WA/OR,RM,
97412,a003600000IBbnF,RM - AK/WA/OR,RM,
97413,a003600000IBbnF,RM - AK/WA/OR,RM,
97414,a003600000IBbnF,RM - AK/WA/OR,RM,
97415,a003600000IBbnF,RM - AK/WA/OR,RM,
97416,a003600000IBbnF,RM - AK/WA/OR,RM,
97417,a003600000IBbnF,RM - AK/WA/OR,RM,
97419,a003600000IBbnF,RM - AK/WA/OR,RM,
97380,a003600000IBbnF,RM - AK/WA/OR,RM,
97381,a003600000IBbnF,RM - AK/WA/OR,RM,
97383,a003600000IBbnF,RM - AK/WA/OR,RM,
97384,a003600000IBbnF,RM - AK/WA/OR,RM,
97385,a003600000IBbnF,RM - AK/WA/OR,RM,
97386,a003600000IBbnF,RM - AK/WA/OR,RM,
97388,a003600000IBbnF,RM - AK/WA/OR,RM,
97389,a003600000IBbnF,RM - AK/WA/OR,RM,
97390,a003600000IBbnF,RM - AK/WA/OR,RM,
97391,a003600000IBbnF,RM - AK/WA/OR,RM,
97392,a003600000IBbnF,RM - AK/WA/OR,RM,
97394,a003600000IBbnF,RM - AK/WA/OR,RM,
97396,a003600000IBbnF,RM - AK/WA/OR,RM,
97401,a003600000IBbnF,RM - AK/WA/OR,RM,
97402,a003600000IBbnF,RM - AK/WA/OR,RM,
97539,a003600000IBbnF,RM - AK/WA/OR,RM,
97540,a003600000IBbnF,RM - AK/WA/OR,RM,
97301,a003600000IBbnF,RM - AK/WA/OR,RM,
97302,a003600000IBbnF,RM - AK/WA/OR,RM,
97303,a003600000IBbnF,RM - AK/WA/OR,RM,
97304,a003600000IBbnF,RM - AK/WA/OR,RM,
97305,a003600000IBbnF,RM - AK/WA/OR,RM,
97306,a003600000IBbnF,RM - AK/WA/OR,RM,
97307,a003600000IBbnF,RM - AK/WA/OR,RM,
97308,a003600000IBbnF,RM - AK/WA/OR,RM,
97309,a003600000IBbnF,RM - AK/WA/OR,RM,
97310,a003600000IBbnF,RM - AK/WA/OR,RM,
97311,a003600000IBbnF,RM - AK/WA/OR,RM,
97312,a003600000IBbnF,RM - AK/WA/OR,RM,
97313,a003600000IBbnF,RM - AK/WA/OR,RM,
97314,a003600000IBbnF,RM - AK/WA/OR,RM,
97317,a003600000IBbnF,RM - AK/WA/OR,RM,
97321,a003600000IBbnF,RM - AK/WA/OR,RM,
97322,a003600000IBbnF,RM - AK/WA/OR,RM,
97324,a003600000IBbnF,RM - AK/WA/OR,RM,
97325,a003600000IBbnF,RM - AK/WA/OR,RM,
97469,a003600000IBbnF,RM - AK/WA/OR,RM,
97470,a003600000IBbnF,RM - AK/WA/OR,RM,
97471,a003600000IBbnF,RM - AK/WA/OR,RM,
97473,a003600000IBbnF,RM - AK/WA/OR,RM,
97475,a003600000IBbnF,RM - AK/WA/OR,RM,
97476,a003600000IBbnF,RM - AK/WA/OR,RM,
97477,a003600000IBbnF,RM - AK/WA/OR,RM,
97478,a003600000IBbnF,RM - AK/WA/OR,RM,
97479,a003600000IBbnF,RM - AK/WA/OR,RM,
97480,a003600000IBbnF,RM - AK/WA/OR,RM,
97481,a003600000IBbnF,RM - AK/WA/OR,RM,
97484,a003600000IBbnF,RM - AK/WA/OR,RM,
97486,a003600000IBbnF,RM - AK/WA/OR,RM,
97487,a003600000IBbnF,RM - AK/WA/OR,RM,
97488,a003600000IBbnF,RM - AK/WA/OR,RM,
97489,a003600000IBbnF,RM - AK/WA/OR,RM,
97490,a003600000IBbnF,RM - AK/WA/OR,RM,
97491,a003600000IBbnF,RM - AK/WA/OR,RM,
97492,a003600000IBbnF,RM - AK/WA/OR,RM,
97493,a003600000IBbnF,RM - AK/WA/OR,RM,
97494,a003600000IBbnF,RM - AK/WA/OR,RM,
97495,a003600000IBbnF,RM - AK/WA/OR,RM,
97496,a003600000IBbnF,RM - AK/WA/OR,RM,
97497,a003600000IBbnF,RM - AK/WA/OR,RM,
97498,a003600000IBbnF,RM - AK/WA/OR,RM,
97499,a003600000IBbnF,RM - AK/WA/OR,RM,
97501,a003600000IBbnF,RM - AK/WA/OR,RM,
97502,a003600000IBbnF,RM - AK/WA/OR,RM,
97503,a003600000IBbnF,RM - AK/WA/OR,RM,
97504,a003600000IBbnF,RM - AK/WA/OR,RM,
97520,a003600000IBbnF,RM - AK/WA/OR,RM,
97522,a003600000IBbnF,RM - AK/WA/OR,RM,
97523,a003600000IBbnF,RM - AK/WA/OR,RM,
97524,a003600000IBbnF,RM - AK/WA/OR,RM,
97525,a003600000IBbnF,RM - AK/WA/OR,RM,
97526,a003600000IBbnF,RM - AK/WA/OR,RM,
97527,a003600000IBbnF,RM - AK/WA/OR,RM,
97528,a003600000IBbnF,RM - AK/WA/OR,RM,
97530,a003600000IBbnF,RM - AK/WA/OR,RM,
97326,a003600000IBbnF,RM - AK/WA/OR,RM,
97327,a003600000IBbnF,RM - AK/WA/OR,RM,
97329,a003600000IBbnF,RM - AK/WA/OR,RM,
97330,a003600000IBbnF,RM - AK/WA/OR,RM,
97331,a003600000IBbnF,RM - AK/WA/OR,RM,
97333,a003600000IBbnF,RM - AK/WA/OR,RM,
97335,a003600000IBbnF,RM - AK/WA/OR,RM,
97336,a003600000IBbnF,RM - AK/WA/OR,RM,
97338,a003600000IBbnF,RM - AK/WA/OR,RM,
97339,a003600000IBbnF,RM - AK/WA/OR,RM,
97341,a003600000IBbnF,RM - AK/WA/OR,RM,
97342,a003600000IBbnF,RM - AK/WA/OR,RM,
97343,a003600000IBbnF,RM - AK/WA/OR,RM,
97344,a003600000IBbnF,RM - AK/WA/OR,RM,
97345,a003600000IBbnF,RM - AK/WA/OR,RM,
97346,a003600000IBbnF,RM - AK/WA/OR,RM,
97347,a003600000IBbnF,RM - AK/WA/OR,RM,
97348,a003600000IBbnF,RM - AK/WA/OR,RM,
97350,a003600000IBbnF,RM - AK/WA/OR,RM,
97351,a003600000IBbnF,RM - AK/WA/OR,RM,
97352,a003600000IBbnF,RM - AK/WA/OR,RM,
97355,a003600000IBbnF,RM - AK/WA/OR,RM,
97357,a003600000IBbnF,RM - AK/WA/OR,RM,
97358,a003600000IBbnF,RM - AK/WA/OR,RM,
97360,a003600000IBbnF,RM - AK/WA/OR,RM,
97361,a003600000IBbnF,RM - AK/WA/OR,RM,
97362,a003600000IBbnF,RM - AK/WA/OR,RM,
97364,a003600000IBbnF,RM - AK/WA/OR,RM,
97365,a003600000IBbnF,RM - AK/WA/OR,RM,
97366,a003600000IBbnF,RM - AK/WA/OR,RM,
97420,a003600000IBbnF,RM - AK/WA/OR,RM,
97423,a003600000IBbnF,RM - AK/WA/OR,RM,
97424,a003600000IBbnF,RM - AK/WA/OR,RM,
97426,a003600000IBbnF,RM - AK/WA/OR,RM,
97429,a003600000IBbnF,RM - AK/WA/OR,RM,
97430,a003600000IBbnF,RM - AK/WA/OR,RM,
97431,a003600000IBbnF,RM - AK/WA/OR,RM,
97432,a003600000IBbnF,RM - AK/WA/OR,RM,
97434,a003600000IBbnF,RM - AK/WA/OR,RM,
97435,a003600000IBbnF,RM - AK/WA/OR,RM,
97436,a003600000IBbnF,RM - AK/WA/OR,RM,
97437,a003600000IBbnF,RM - AK/WA/OR,RM,
97438,a003600000IBbnF,RM - AK/WA/OR,RM,
97439,a003600000IBbnF,RM - AK/WA/OR,RM,
97440,a003600000IBbnF,RM - AK/WA/OR,RM,
97441,a003600000IBbnF,RM - AK/WA/OR,RM,
97442,a003600000IBbnF,RM - AK/WA/OR,RM,
97443,a003600000IBbnF,RM - AK/WA/OR,RM,
97444,a003600000IBbnF,RM - AK/WA/OR,RM,
97446,a003600000IBbnF,RM - AK/WA/OR,RM,
97447,a003600000IBbnF,RM - AK/WA/OR,RM,
97448,a003600000IBbnF,RM - AK/WA/OR,RM,
97449,a003600000IBbnF,RM - AK/WA/OR,RM,
97450,a003600000IBbnF,RM - AK/WA/OR,RM,
97451,a003600000IBbnF,RM - AK/WA/OR,RM,
97452,a003600000IBbnF,RM - AK/WA/OR,RM,
97453,a003600000IBbnF,RM - AK/WA/OR,RM,
97454,a003600000IBbnF,RM - AK/WA/OR,RM,
97455,a003600000IBbnF,RM - AK/WA/OR,RM,
97456,a003600000IBbnF,RM - AK/WA/OR,RM,
97457,a003600000IBbnF,RM - AK/WA/OR,RM,
97458,a003600000IBbnF,RM - AK/WA/OR,RM,
97459,a003600000IBbnF,RM - AK/WA/OR,RM,
97461,a003600000IBbnF,RM - AK/WA/OR,RM,
